probe,ref_mean
cg08376310,0.9468239779029909
cg09779544,0.935450271035689
cg03342084,0.013798478331649112
cg20545330,0.921460320521622
cg23804921,0.6886673910750979
cg23812775,0.7850922243301955
cg02396224,0.4011930128320173
cg21228760,0.4125269272262462
cg14464245,0.5543554264390594
cg16321846,0.7316101243768461
cg11588903,0.752576842528701
cg22100563,0.7869637784044854
cg03253556,0.8908541419475304
cg04794393,0.9691636352236943
cg15374686,0.5245829976970124
cg03719040,0.591936792120229
cg03989020,0.39866761055301536
cg21775675,0.27737380915249393
cg13690332,0.4001610443833061
cg18954479,0.6407540115610908
cg06917450,0.3427751472954479
cg11067407,0.5855333113011955
cg26104551,0.2923054888619414
cg02288564,0.9776774483511792
cg06792065,0.12074820063554162
cg25150440,0.7728248622548447
cg04561005,0.7944495317999031
cg25560696,0.11763185573946905
cg20343114,0.7765714247222223
cg26211724,0.7508635877331845
cg26464626,0.9783508359287809
cg13072943,0.6189582230440821
cg07328519,0.35235909712635
cg17884739,0.16825189827428932
cg11861562,0.813895254576535
cg13974761,0.8354540134404044
cg16566943,0.7885436326505294
cg20710603,0.7187015637586145
cg07854954,0.8261272155794663
cg16933922,0.2946795159274458
cg06609197,0.19889804663605495
cg12750151,0.6735827165879194
cg18005693,0.050642662915711095
cg06634544,0.9548871335644223
cg10921592,0.7050352718311047
cg15154628,0.8689124262050182
cg21774926,0.4209874252025929
cg01404750,0.8870003838664946
cg25181751,0.10391921720261858
cg06663317,0.7242472115550189
cg05649724,0.3014222971753863
cg07845873,0.2354372982908414
cg21878599,0.9284163944887441
cg19709743,0.11535465765520053
cg18894214,0.751604653789509
cg10196532,0.7521020267908861
cg09317508,0.8262275063579125
cg21488538,0.16374526963620914
cg08018825,0.25229214759507634
cg15618908,0.7623162247157632
cg09277256,0.8708098596424797
cg21609624,0.9122430395790807
cg12099459,0.7482686354414277
cg21160372,0.8187763935900495
cg05930586,0.8744474341185546
cg22051370,0.829155940319462
cg07595602,0.6291086298228361
cg01374870,0.4272768241944095
cg15906733,0.5990607647082483
cg11225405,0.5178790650376153
cg04647529,0.7962545587107324
cg22321572,0.2502809959593376
cg10336925,0.5328262330651048
cg01550017,0.8842564554143243
cg02227292,0.32421376660637474
cg05685892,0.43356942079389366
cg25340688,0.5208411655452507
cg07967531,0.9351971314557559
cg26086899,0.1005087722718829
cg26646558,0.7569906192087946
cg26039662,0.3696763442657484
cg07147364,0.13810586838095534
cg12064373,0.3483239924730139
cg23633330,0.31661215256680997
cg09385032,0.9434863353371282
cg06354543,0.8562091979617874
cg04885881,0.5862509268925608
cg26685515,0.30330731311300807
cg14221252,0.6726737740436918
cg11317199,0.6641465263329159
cg07223180,0.725123471033775
cg11104828,0.15791735903430762
cg24208886,0.8818842604062624
cg09916663,0.8690329187010807
cg27248980,0.2048373232243384
cg07014126,0.9048832075998545
cg06436185,0.4187675499570358
cg10287786,0.591268469948818
cg23369111,0.3449551839134098
cg15006864,0.8179184683022558
cg16865890,0.9325276501452219
cg08036172,0.6056391346625445
cg09265016,0.7559698572145401
cg20567785,0.4966697830557473
cg00189101,0.15868098641342054
cg25514328,0.033603447907556816
cg12807764,0.6897182672215451
cg21630608,0.33059146451320415
cg10608596,0.2645466549687361
cg13935577,0.9635424343007339
cg17557357,0.12703409730999093
cg26250461,0.9133862260727087
cg06710328,0.31773073351644027
cg01201399,0.7825326080734122
cg05835346,0.6995382319946736
cg01274878,0.9236535772360015
cg03289764,0.8600284216000612
cg26910511,0.9316946173499278
cg06933965,0.47644398823238926
cg12848098,0.21153838096283112
cg01878366,0.8575601839687853
cg10989517,0.45030175561910507
cg26078977,0.19437528753820504
cg12666403,0.3801481640253025
cg04383715,0.8352383724706374
cg18516195,0.13804602444564276
cg26680428,0.806778825031687
cg05944840,0.5646887631305751
cg22098511,0.187781764499477
cg01441777,0.5522286357022625
cg07153150,0.24431729030127255
cg02223692,0.04483594823928232
cg26484426,0.7958064745135212
cg04582938,0.29361726189579423
cg17716663,0.4062732626642663
cg01427313,0.8598427657073465
cg26460366,0.8287245373136986
cg07093091,0.9379879518647304
cg18322510,0.8258988895255938
cg17377818,0.031750770146319336
cg20585869,0.0460316162460386
cg27268501,0.8746095852557291
cg09250365,0.6993116704781439
cg08894273,0.4852488340189104
cg03163982,0.9865084148929284
cg08571918,0.6690214789807544
cg25972578,0.206560390459819
cg21721681,0.4969169441123148
cg04419157,0.08392118848494294
cg04987734,0.45128166990104546
cg23699670,0.8834398310943399
cg05670472,0.6234875451347556
cg26144627,0.18617197955988884
cg26503877,0.11561629481286465
cg08095522,0.2394457372779827
cg04211581,0.14620251354239364
cg00344372,0.7408920434014464
cg06647782,0.6942450030035137
cg18882407,0.1912515076315213
cg18772205,0.27107469773097487
cg26739510,0.5238560225503159
cg09601159,0.7120733609687903
cg01830053,0.705063125424796
cg24644049,0.0905422894331801
cg09243106,0.9231309634839224
cg16030113,0.6495526986160158
cg01173978,0.1413448883072242
cg02284273,0.670853157205128
cg17179195,0.9489479681383318
cg02635865,0.06885558117568857
cg06022561,0.7515339210778391
cg15839219,0.14275729588093444
cg24201202,0.33068773729077877
cg15105011,0.7275414237181443
cg18798099,0.4452930844492598
cg25444386,0.09008852617128255
cg16595667,0.7331817342510116
cg25083618,0.6912154112698374
cg06321045,0.4528723469049325
cg05917419,0.8619208734698754
cg12094863,0.8737207383650696
cg01085553,0.9257537400228796
cg27156515,0.9482491084803277
cg06691343,0.933969557739687
cg03292544,0.7282026208690103
cg22092521,0.30391458450474235
cg02343823,0.45211727211139074
cg03226887,0.5095808510450872
cg10414006,0.9599091249099654
cg14955916,0.9078994112842715
cg02268013,0.4339696987574918
cg03889507,0.8416747831428171
cg26811372,0.46364754123776564
cg26147279,0.692490085254847
cg25008614,0.6099416412381451
cg14078235,0.9770603737495043
cg24633390,0.6409282928733748
cg23401251,0.7040714263724395
cg23640925,0.9169782336322932
cg22993154,0.3378534876551199
cg24158599,0.7952469116625578
cg11245681,0.6191176772896927
cg06654118,0.2829718426977174
cg02160684,0.5584266676640101
cg03722396,0.11903928650112695
cg20960405,0.09144689178553912
cg18874111,0.8702434658577898
cg13985437,0.3129961457648467
cg14029856,0.8450350808203012
cg06334495,0.6239600614280393
cg24676612,0.7893626384450244
cg23220823,0.3778219705803729
cg23120942,0.428119225308869
cg21713614,0.8732516077548825
cg16506970,0.4858851408683352
cg26325286,0.7563183386108342
cg01049205,0.1335967875381794
cg16035780,0.6237649801724886
cg24925701,0.8331854803890554
cg23257502,0.7139213951470754
cg17471939,0.5121825927609243
cg06879222,0.8775169312339692
cg08200043,0.9038605312123831
cg25045893,0.27785892934212963
cg06553312,0.24395493710590574
cg12450708,0.6728126854503832
cg20711030,0.7976649287569847
cg05927401,0.9514465371362618
cg03159676,0.7653738985032132
cg18268562,0.5858276475006413
cg14884160,0.19305658642834242
cg12226735,0.8411007073284735
cg23234261,0.8422650227827807
cg07149179,0.7381188863600727
cg16024904,0.09714031991797172
cg12237948,0.6323540827129246
cg18656763,0.5383437277354755
cg00293940,0.44083355220085185
cg25208677,0.8363325999329173
cg16825133,0.508948078586851
cg23080546,0.9484168601179703
cg07815836,0.7932910806239499
cg00022866,0.5831843158146192
cg19335130,0.4729375074679037
cg16936094,0.9098936155787618
cg21504624,0.3550021726725054
cg05517964,0.3411004105741855
cg20682639,0.7269114815957112
cg02971219,0.5556428021824649
cg16639595,0.9263746962702568
cg25801636,0.9321133680291834
cg00628788,0.49899678705052214
cg12142501,0.02996766048426407
cg04320152,0.9482305644775353
cg03321784,0.3215424940681025
cg24411961,0.49136228401537113
cg19981243,0.8124327137641799
cg19600871,0.873704171610242
cg26623266,0.91737961235503
cg19679397,0.8812240481493724
cg12020433,0.05970296443399507
cg02384857,0.08951157390120637
cg15820955,0.8882630695287218
cg06230848,0.20889957758062797
cg07092805,0.6011308111497473
cg19369556,0.17255908844609164
cg14910288,0.6530694719744852
cg08188318,0.6384693996973498
cg15001714,0.7737205580879122
cg10761978,0.873344007027888
cg10975391,0.8713615990993775
cg04255391,0.3449927491823527
cg05392577,0.9083766322268021
cg20784768,0.4800856556038786
cg03325407,0.7826998513294242
cg04505845,0.9395388380124612
cg08928958,0.5627267798276042
cg21279601,0.629614894768263
cg02304353,0.8333598663658038
cg06234063,0.11190420810444474
cg01430970,0.9570910722854278
cg20801751,0.9447150330161783
cg02635625,0.9469276312385617
cg20687414,0.3937890875655139
cg25633067,0.8439937749570222
cg27063372,0.24118228493577232
cg19423196,0.46871559679668673
cg07507114,0.9347346878430073
cg01284438,0.8498898044034267
cg00313876,0.28477972384922384
cg27470978,0.7696155671030704
cg09423126,0.35873340601445936
cg10881128,0.18934754381663607
cg20595198,0.467700544425541
cg19827148,0.027613229387348972
cg00224083,0.2519792669358535
cg17482801,0.6416224681438518
cg16582469,0.7064836648260127
cg16332493,0.8427264699626735
cg14055004,0.7712917785844182
cg01265531,0.09995606101359332
cg23441595,0.42792711348123497
cg13983442,0.6944122096115048
cg09294055,0.036401456151081694
cg09496748,0.8606824157967582
cg14846442,0.6433420322089384
cg04387059,0.8567418239816824
cg02908189,0.035306900914341265
cg09661984,0.8663771427218536
cg01460481,0.5747571362167868
cg26331172,0.3163894025068191
cg05650911,0.537428367588595
cg03882382,0.2667090732627127
cg12431689,0.8998562170078764
cg17182184,0.16224098720542385
cg13405782,0.8371570769405295
cg11210374,0.9159744162257603
cg19790323,0.7212941249516658
cg27366280,0.8653290260260146
cg00917471,0.3927098595512433
cg08685909,0.5664359378006719
cg14231959,0.8910673902559584
cg18467551,0.1848321575330797
cg15672853,0.2800524375588503
cg12206846,0.8310319515676469
cg12751948,0.35412830125473405
cg11737172,0.4284061292809855
cg16551520,0.8254530141110676
cg25433552,0.8054342740155204
cg26307117,0.27278027721927667
cg02848875,0.769468509248795
cg04605287,0.5878612671242442
cg22842048,0.615423298157013
cg01894875,0.4883706484148833
cg25840780,0.8919479015315264
cg01749792,0.8053420477798269
cg07533249,0.9048544935074285
cg00417151,0.5316343646971962
cg20973210,0.14318457471400667
cg03348461,0.1455494604533957
cg18611245,0.13642429871569103
cg10021122,0.7872171417202539
cg20666585,0.9112433847819101
cg03782043,0.38408845942559156
cg01648999,0.19963062311483598
cg06899044,0.3927654881300203
cg04834821,0.9248125644359383
cg20194689,0.6364144428549161
cg13649600,0.8642719090342846
cg07307484,0.9389935247162357
cg04717895,0.8712800768195796
cg16167052,0.2197673464425271
cg22605919,0.3095483094522348
cg13891121,0.10980046815452214
cg00667938,0.1870665009180944
cg02260587,0.377262591324832
cg26892635,0.347127459173593
cg19003430,0.04447809657404728
cg13168012,0.5572216180893055
cg18575730,0.1813052878031619
cg14725151,0.027543934322592018
cg15704155,0.8261861565062688
cg02153814,0.9017107787546407
cg13874654,0.2753052420863197
cg18675735,0.1418665236183623
cg21677075,0.6505820174201591
cg12983285,0.12388451742319143
cg13629358,0.6425937109536294
cg02317251,0.8476755201972344
cg00466334,0.15226207973071976
cg00573338,0.8513841884937398
cg15164702,0.9618341312102744
cg15047026,0.4844960687070173
cg12955441,0.08796352163627832
cg23197862,0.14158648956427375
cg06975067,0.10263656156576856
cg08033730,0.9501541404532213
cg01714811,0.24070795134802705
cg02666638,0.2382545609471102
cg22254580,0.8618597253580299
cg03804621,0.7249944388527135
cg05585911,0.9296755342259332
cg21391741,0.3401211557060999
cg17312004,0.2141440018468604
cg26516362,0.272249013493079
cg00423969,0.380276580343403
cg08767627,0.8763075852364685
cg26706759,0.8416906819449568
cg06376520,0.23645557648563692
cg00611495,0.2545672464675779
cg08614441,0.635426866779106
cg19368625,0.8840147850245789
cg00666845,0.6978428369661775
cg09131339,0.34269169957634504
cg06967124,0.7230341964971049
cg21680327,0.45601911552736135
cg15102387,0.8843296826063035
cg26954951,0.7399787970249986
cg21523601,0.8445999774359021
cg01278041,0.8176225472037706
cg21188610,0.8609496285400279
cg03440414,0.8541691915022341
cg00105640,0.5802825488568683
cg13565215,0.7401859724765413
cg22147446,0.5154632090749535
cg09994445,0.8856624260097916
cg24032269,0.8598728911430412
cg17152981,0.40981050590632545
cg09007470,0.6160236547583783
cg18568589,0.42413569226980563
cg22385719,0.09233529162480218
cg07212543,0.9012175772559499
cg20992785,0.4785108262280515
cg03724423,0.4817409338520223
cg21684411,0.11315537333787413
cg16151651,0.5077357950929331
cg20172563,0.8497415996742276
cg00260883,0.3008103591156006
cg06489606,0.7294559996133624
cg23666170,0.27432407081646915
cg02614657,0.5793590401598441
cg27239981,0.3933384975790701
cg19774365,0.3087096813451353
cg08061334,0.8952578153571532
cg14396214,0.24419205737025723
cg09008322,0.728322193992123
cg07296387,0.7475788242424309
cg06489367,0.5643249223189817
cg21284779,0.48168178887077806
cg26434197,0.4552112053692195
cg06872136,0.11292942235796412
cg07638500,0.4528275472359489
cg13133560,0.7391510729883878
cg19611392,0.5378428498784766
cg19319037,0.6485891269735159
cg13676220,0.7858687991013494
cg11183935,0.8711714959400022
cg11505841,0.7746528219528362
cg12743978,0.21593020592896484
cg23418180,0.12915388244492232
cg13637654,0.2602748043552454
cg00147627,0.9077382636075271
cg25120945,0.21199077120989968
cg13390284,0.5153268016756065
cg06414073,0.38618309685089885
cg10582556,0.8606535937600667
cg25841008,0.6247425986235519
cg07618435,0.7682742705696883
cg18938313,0.8556183192551007
cg12956304,0.8570597418999523
cg18121862,0.7882722504951648
cg18469224,0.9631870478418482
cg11083715,0.5525248233941564
cg00917031,0.45180909173605344
cg09115646,0.9735907443758809
cg09476130,0.6781568726011533
cg04325632,0.617414708563816
cg13519918,0.6996840423003635
cg17500703,0.5565566861622714
cg06051912,0.7834683680648871
cg18151487,0.6629492891749464
cg14093936,0.4525607330956799
cg17192247,0.3886937395017009
cg05854217,0.33782070627652316
cg23526087,0.74632961942588
cg25976340,0.696642639892837
cg05541267,0.8400736623242677
cg14353649,0.564262980147131
cg15691199,0.11238073555470034
cg19126615,0.6856799251597419
cg15372959,0.2966818859986848
cg24086068,0.8157564007961801
cg02014853,0.42885010991086325
cg07726953,0.1459839388296042
cg07821297,0.5333925878235594
cg11203293,0.7873471035857539
cg08490115,0.10492396372064888
cg05983405,0.9194983402915328
cg08231730,0.32682927777383464
cg04205744,0.8826304497210414
cg24223075,0.8204316788496353
cg16330755,0.8441089101330448
cg12200412,0.730544670218543
cg25679475,0.8696968566901744
cg03655692,0.7962811386339941
cg04391048,0.6774282848008556
cg17221856,0.8810492020393709
cg07195118,0.896436718042088
cg23704195,0.4142085683897662
cg21936552,0.5133775885161099
cg24681408,0.8221903335271992
cg15132169,0.4240877464879189
cg07018645,0.8697710738071608
cg27331871,0.3120117047621244
cg10319893,0.20989096841946445
cg11760198,0.4489371053370257
cg11691535,0.8883325373550136
cg19784721,0.20582929657712612
cg20190772,0.5627066642364174
cg18396357,0.47967114493476576
cg06601473,0.9481197204813038
cg14043316,0.7757266546277839
cg03827689,0.09959461594184296
cg27031754,0.8444501302596424
cg10372920,0.33287894550519387
cg06759971,0.32293705542380935
cg00101728,0.610521247881073
cg08965235,0.25817864227925047
cg12045999,0.8505075544630425
cg08616943,0.7352764448828415
cg07514654,0.7915706180313332
cg13906860,0.35475952347347933
cg10435245,0.42928557559552993
cg04913803,0.7640873770800486
cg22842860,0.27425601316826936
cg01022780,0.2964523571602862
cg14019407,0.8537166040172064
cg11964308,0.3228817263303802
cg08441850,0.71145010818412735
cg12793733,0.9278908281667694
cg06178887,0.7387691709483332
cg26899399,0.8750148943725354
cg27585074,0.5492782715382428
cg08454507,0.23996717583207464
cg11794215,0.7370895024531858
cg08009669,0.24379187117077866
cg04114655,0.5702828116462262
cg01619416,0.8554602879292421
cg26133266,0.3829139161461182
cg03284554,0.44243269720125294
cg12257439,0.6080850934203323
cg15286847,0.7652688113243632
cg26812610,0.9321403823097321
cg23762517,0.5678995696119036
cg18142262,0.37823872626263155
cg16755348,0.7188433573545675
cg13622355,0.5646083942928058
cg14944696,0.659286376286539
cg02331883,0.4799600760273035
cg19411272,0.8411607054659496
cg03555881,0.9433798005345363
cg27589058,0.49723229692493154
cg09594635,0.9143229339509632
cg16738646,0.3214541046648441
cg26127114,0.8520738810819962
cg24930536,0.8590723857434892
cg13360823,0.40616048270680916
cg01620164,0.7260398709524911
cg00414835,0.8114475375624682
cg25120513,0.8201113690956426
cg19037304,0.0887162554043938
cg02168584,0.2306446107321101
cg08371224,0.7953593913981072
cg04348251,0.928047627077921
cg01226231,0.9211646431749354
cg06806711,0.5178244831389265
cg11710969,0.3145437933957565
cg17083429,0.585632239980679
cg24550644,0.17008549017152033
cg00259249,0.7556042177513381
cg13578465,0.782638805438932
cg14377594,0.25899248806661773
cg14382215,0.8832186055361484
cg18413900,0.7370586739299976
cg08381918,0.6600333508845354
cg19975759,0.9260375441460458
cg19592472,0.4804295798408767
cg01561719,0.43233709997724595
cg22021794,0.8404393956861911
cg12143439,0.12315249771896943
cg22306038,0.8265175214117283
cg24883498,0.29212666826717487
cg01064979,0.44102228022203493
cg12213260,0.6663937526813895
cg12513221,0.29696367851929445
cg23435118,0.4029655725837198
cg19645298,0.4822424733505508
cg00182893,0.7295438301286077
cg03392571,0.6924969457089066
cg00431050,0.7208877059601633
cg08119452,0.3805444768817133
cg26689077,0.45690228928938376
cg16185299,0.6064378245275008
cg23837191,0.06592082150051773
cg13963033,0.65903620554206
cg19417168,0.5418976016472737
cg09158821,0.7754445677497545
cg02590856,0.02173252274882416
cg19089201,0.8738489163327469
cg21152753,0.8867613698055153
cg07157757,0.9620960264266993
cg05788080,0.6330567203782266
cg05599723,0.5451118217483054
cg26379258,0.13352980253630556
cg04106201,0.929020514722972
cg00374672,0.3366838208765384
cg23662734,0.8107109612519606
cg16248756,0.30659993040213834
cg14665690,0.2852308337671651
cg15073708,0.7585057680888612
cg19431235,0.9251749807383333
cg27658026,0.8193551103162807
cg04508332,0.9568956598979571
cg19005438,0.4620549139174454
cg23242863,0.06851806412655007
cg15261730,0.4570341236129857
cg24330386,0.6510653748035528
cg05414903,0.6784065477742877
cg14780466,0.5602044169174413
cg06365843,0.7670971127206248
cg18869709,0.6393491871341308
cg15805490,0.8306210636308187
cg14801864,0.5503975703941186
cg07836225,0.7318771328792645
cg23201812,0.1840970361699633
cg14299480,0.7430224845113109
cg18822613,0.689352128065824
cg20411127,0.9365339424576363
cg25953350,0.37267318942981725
cg16236785,0.7043886469069677
cg07622079,0.9112375051749703
cg13348458,0.3418512370316401
cg02514143,0.921909802573389
cg14972155,0.7246868248425768
cg23596673,0.9477558648533291
cg02527527,0.4234506397671582
cg06330431,0.8916575018613804
cg05501357,0.5280294792253191
cg15304404,0.1609924749713099
cg00330170,0.2749089638044847
cg23256882,0.47448454072109986
cg19713429,0.28717414997233937
cg08440934,0.2030120133432101
cg13654085,0.8280589476893452
cg02431531,0.8866570627230961
cg01219426,0.48360389782439606
cg22724228,0.8904249453343489
cg01761595,0.7071525045171136
cg18565023,0.8809987519435853
cg27638126,0.19281704814627593
cg18909235,0.8845493788596425
cg06516865,0.3362141813537245
cg00260201,0.34020549514937776
cg27386529,0.5075352677385413
cg11312896,0.12791767463480977
cg26261270,0.9523095374428084
cg03270167,0.10990000273141028
cg12993663,0.7555660426536807
cg03890037,0.29124204754767596
cg08398132,0.6259771621651768
cg00057569,0.08635415954820036
cg05283542,0.372351901404497
cg23689615,0.6586370595544148
cg16267202,0.586809189449183
cg08750510,0.81396164725726
cg05779148,0.06305003260363112
cg23956648,0.6750441635040408
cg05626536,0.8324575001625276
cg23192346,0.21790749084370373
cg12304930,0.8582373396439763
cg23110422,0.9040775892102879
cg21122199,0.6467400646197374
cg09436713,0.36460253623923017
cg07325893,0.8508906816874539
cg12662084,0.7865956984233753
cg08615650,0.7177170000471376
cg26050734,0.542128641794293
cg12816198,0.6673539515111024
cg01572513,0.2975497305596805
cg06543101,0.6557259969863942
cg08822227,0.12908821024028552
cg19303898,0.6429555802225579
cg24647428,0.6850775705072322
cg14451382,0.10337461827769813
cg05547895,0.5327104214804319
cg07584669,0.686827625867682
cg15567297,0.7539095280530268
cg26138978,0.9098018067632835
cg22473097,0.3132282076970146
cg19837601,0.8153817206833723
cg27111250,0.8890012771276875
cg26425132,0.8622480797633179
cg07167933,0.8831853194781587
cg18026955,0.10857065350922854
cg23799025,0.8206408745913911
cg08280368,0.8413864407001277
cg03447880,0.21943386787764566
cg04742384,0.844596520080635
cg26110898,0.2164249328588034
cg10170269,0.8540444802161812
cg12302797,0.9673946801522494
cg15847527,0.7990945604098006
cg01625087,0.17808614009851173
cg06751898,0.5345582099122494
cg14711997,0.6180514856148362
cg13456504,0.08812506337216426
cg11436462,0.3070788514451311
cg05175896,0.8981538217079705
cg17569842,0.5043833341571177
cg12564102,0.9484525915679138
cg25943118,0.8326677643954887
cg17586885,0.7952360139045785
cg04091702,0.5936282654720283
cg26703534,0.806526903337352
cg03414898,0.8648457223433644
cg24224304,0.5085886864525317
cg05844798,0.8776728427413464
cg09840122,0.41590904661625805
cg26811159,0.17844729831471717
cg01993478,0.811704137012592
cg21743307,0.6481204275820304
cg25325723,0.9065555884626201
cg07500707,0.12188530768848678
cg11117131,0.852612582944022
cg01313363,0.417819303358176
cg04319929,0.9310288307314101
cg10100424,0.816281441489497
cg11113589,0.3983645479698794
cg24119469,0.825933688550637
cg01275661,0.8325672029629895
cg19733633,0.6858770001547853
cg19397991,0.7598083668261867
cg25620356,0.1183742460233959
cg02498579,0.9568363104103623
cg02549628,0.2583197328919229
cg10372770,0.7869676886584829
cg07227049,0.5767267013320233
cg15164573,0.496951852534501
cg13378656,0.4355572940613126
cg04598670,0.6646714020841287
cg08422420,0.16494380670337033
cg05871254,0.7537024381084092
cg07235053,0.5518284920482329
cg09505809,0.4886464783442733
cg02095334,0.8967289057040407
cg10364301,0.05709494484374244
cg14286292,0.6628058846619889
cg16146806,0.7593688123920641
cg10275766,0.4111016653614397
cg08044694,0.479420811384645
cg25627263,0.5023838094883241
cg27123071,0.18217864163062644
cg04834608,0.9648347319252712
cg19918057,0.8045971822339515
cg12833018,0.5741619482267771
cg24706505,0.3314140651674711
cg21931419,0.49695588615713443
cg23884217,0.8613303569860329
cg16214653,0.874339032262173
cg25216196,0.28327173904346953
cg00634714,0.22496717435343172
cg24114371,0.8715023496965939
cg00572089,0.33549461044218176
cg18626035,0.81931695218055
cg07576033,0.8767937062413428
cg07647771,0.65791837946125
cg25629768,0.9224808777227583
cg21960364,0.7978810442100254
cg17499941,0.47969722724133823
cg00874835,0.04205437827919202
cg16711650,0.18635939721687442
cg10039928,0.6007614905100486
cg03927812,0.22198052887590997
cg02192472,0.17029508171569938
cg16143997,0.8844376921393229
cg24201793,0.7872280141548518
cg20938359,0.3827820216182195
cg20787196,0.09446553605789143
cg16501140,0.8897134678634665
cg05824936,0.3811720650103188
cg23227726,0.5917340822223198
cg21402640,0.47869092639260413
cg18498241,0.4159845857972386
cg15592062,0.40518198525101684
cg02918577,0.2649700206479302
cg24351076,0.8245623356488626
cg10331462,0.9590355584583335
cg05072995,0.9275487583898225
cg00892324,0.43866026261041774
cg05083067,0.8454248768215877
cg17720150,0.9032553219974766
cg24163242,0.41367604830254884
cg14441480,0.5589325218638185
cg08702915,0.7720902541742537
cg18790325,0.18827384709522627
cg06635351,0.4161274010334872
cg08468732,0.7451537649998938
cg21901156,0.8527161596981162
cg09033006,0.6114985059166853
cg10469791,0.8172254736835391
cg20271330,0.5437047312372912
cg15331088,0.941417114294619
cg19495351,0.7008678276326019
cg20495009,0.8724649175664382
cg06953773,0.31783941731017923
cg03269050,0.19334867946608775
cg25900902,0.8616244316205797
cg09289820,0.8006717189231843
cg05783139,0.09892495627568339
cg05470468,0.9909893627757957
cg00213123,0.22275873973981322
cg12451120,0.4851108117819924
cg08893036,0.5100955291336908
cg03561416,0.9098553314810349
cg02053477,0.8441242875536951
cg23842170,0.22924706723289426
cg21236501,0.5913282996201464
cg19630681,0.6020513211791577
cg14154784,0.6463219433134394
cg05116378,0.6357684117699126
cg08642198,0.5943883444645895
cg00670721,0.8515768685862394
cg14440600,0.45593086615319006
cg25966599,0.7975005534802624
cg05014721,0.7493770976925868
cg15028756,0.3224100751607106
cg04141164,0.8416784195074433
cg04147906,0.23756493266919917
cg18488266,0.8103011010562208
cg14743534,0.1947765488417506
cg08732526,0.46578099084439095
cg13809236,0.8444091117047098
cg16882450,0.11424760145863759
cg13258700,0.1684221253288771
cg23433370,0.24610930938236955
cg06071604,0.786212022404587
cg13458384,0.8006226813979497
cg12073353,0.06605320530968888
cg09471587,0.8894315310740838
cg02769705,0.49109037923012483
cg22571038,0.07560735128315989
cg03877420,0.45490026319887383
cg13304350,0.707394033649866
cg08285915,0.562133296867471
cg10794973,0.1966652158268981
cg06861426,0.18226620640835692
cg17878881,0.9586136501175422
cg01719405,0.4988697977999957
cg05193470,0.1642100667655323
cg16323609,0.5628972042084133
cg10821226,0.4360347961800513
cg01952989,0.7260997156885056
cg01259156,0.2834110874786974
cg21099332,0.24880757575332388
cg09885951,0.06034846266729627
cg01669161,0.644127259090707
cg14177418,0.20527941480177203
cg17342071,0.38948821729931166
cg19713083,0.08382115684070399
cg22989419,0.4133786386937096
cg16719560,0.14029918248741458
cg15295732,0.7917889831316977
cg20641794,0.8437573983039188
cg06069861,0.1606580635288605
cg10366093,0.18019204319075788
cg07616471,0.8966124811926901
cg22982570,0.55599957229007
cg10754935,0.3228498908851517
cg15610667,0.33407591741035497
cg25316512,0.703066780778012
cg25112191,0.7621247508511533
cg13798745,0.5916613985493485
cg03131767,0.8928531750718002
cg07662121,0.05683802202531265
cg21107573,0.946040457725363
cg17984267,0.7880163817964361
cg15230397,0.7021839501169348
cg01479232,0.7305701747311776
cg03682581,0.42736646907426645
cg09318283,0.6980776240174364
cg09347824,0.7520421610881832
cg17738521,0.13134944233975684
cg13853953,0.9018661161576207
cg17554194,0.2689089017988889
cg15974673,0.16170235146437034
cg08529825,0.7496678288162448
cg06974428,0.650074162543809
cg10921709,0.428620716181116
cg16004427,0.13434798705703424
cg15617537,0.8536747854195627
cg13321259,0.22295261572307118
cg16316624,0.16567269014691513
cg13963553,0.1279040756242232
cg03416521,0.9071837374005558
cg16296679,0.7449064916347342
cg07507418,0.6622140491916042
cg19788317,0.2929414904207958
cg08324862,0.7398213370190835
cg04948906,0.1291561287831617
cg11808699,0.5145400326574815
cg12432038,0.7750420895874801
cg20609803,0.5226259111965509
cg13237945,0.7440934955214544
cg03286535,0.8532741300215002
cg01625242,0.3414951174714706
cg26451415,0.27484708345038095
cg06457408,0.6919928880748982
cg00923634,0.6346427948710069
cg20663777,0.9260462601784173
cg21928974,0.9589590868971141
cg08123256,0.8606440180171736
cg26308113,0.033292502508506946
cg19134568,0.3255615980131007
cg24061122,0.40239006550890277
cg00720829,0.7663332541464988
cg25124739,0.32352305588790947
cg03359095,0.7101392635095168
cg04774822,0.7666712406437283
cg19882886,0.8508652072712275
cg06903658,0.9501637280313024
cg25692524,0.13962637857541293
cg14961117,0.8481420231736092
cg10584024,0.4282959421196392
cg15025240,0.40459977081800047
cg02530834,0.8655428735213918
cg22517995,0.17917383276614732
cg14472806,0.3295752816171348
cg19843939,0.05701316764460755
cg06582782,0.9155098104210444
cg02136596,0.6609414240500904
cg25024321,0.8045384053093709
cg24753061,0.5332067518910827
cg13463203,0.900894421674221
cg08080213,0.8593137549864498
cg18915128,0.47487716135228203
cg14319773,0.9212822446040626
cg06830360,0.11302349809071642
cg20874785,0.5372255397233798
cg05373339,0.7969788802335799
cg13972793,0.5775475306527843
cg00352043,0.133344417932736
cg07076915,0.4313138056266273
cg01681847,0.49627554655194744
cg00672936,0.7505250931211299
cg24723561,0.6738679269612875
cg11658781,0.8119675391009209
cg21249659,0.49642992885993736
